GEOID,fips,leanm
0601890,6,Alexander Valley Union Elementary
0601950,6,Salinas Union High
0601980,6,Allensworth Elementary
0602010,6,Alpaugh Unified
0602070,6,Alpine County Unified
0602100,6,Alpine Union Elementary
0602160,6,Alta Loma Elem
0602220,6,Alta Vista Elementary
0602250,6,Alta-Dutch Flat Union Elementary
0602310,6,Alum Rock Union Elementary
0602360,6,
0602370,6,Alvina Elementary
0602430,6,Alvord UNF
0602450,6,Amador County Unified
0602550,6,American Union Elementary
0602610,6,Anaheim Union High
0602670,6,
0602730,6,Anderson Valley Unified
0602760,6,Antelope Elementary
0602850,6,Antioch Unified
0602970,6,Arcadia UNF
0603000,6,Arcata Elem
0603030,6,Northern Humboldt Union High
0603060,6,Arcohe Union Elementary
0603090,6,Arena Union Elementary
0603180,6,Armona Union Elementary
0603270,6,Arvin Union
0603300,6,Atascadero UNF
0603420,6,Atwater Elementary
0603480,6,Auburn Union Elementary
0603600,6,Azusa Unified
0603610,6,Baker Valley Unified
0603630,6,Bakersfield City
0603690,6,Baldwin Park Unified
0603720,6,Ballard Elementary
0603750,6,
0603780,6,Bangor Union Elementary
0603840,6,Banning Unified
0603870,6,Banta Elementary
0604020,6,Barstow Unified
0604080,6,Bass Lake Joint Union Elementary
0604110,6,Bassett Unified
0604200,6,Bayshore Elementary
0604230,6,
0604260,6,Beardsley Elementary
0604290,6,Beaumont Unified
0604350,6,Bella Vista Elementary
0604380,6,Bellevue Union Elementary
0604440,6,Bellflower Unified
0604500,6,Belleview Elementary
0604530,6,Belmont-Redwood Shores Elementary
0604560,6,Belridge Elementary
0604590,6,Bend Elementary
0604620,6,Benicia Unified
0604650,6,Bennett Valley Union Elementary
0604740,6,Berkeley Unified
0604800,6,Berryessa Union Elementary
0604830,6,Beverly Hills Unified
0604860,6,Big Creek Elementary
0604890,6,Big Lagoon Union Elementary
0604950,6,Big Pine Unified
0604980,6,Big Springs Union Elementary
0605010,6,Big Valley Joint Unified
0605040,6,Biggs Unified
0605130,6,Bishop Union Elementary
0605190,6,Bitterwater-Tully Elementary
0605220,6,Black Butte Union Elementary
0605240,6,Black Oak Mine Unified
0605250,6,
0605280,6,Blochman Union Elementary
0605400,6,Blue Lake Union Elementary
0605490,6,Bogus Elem
0605520,6,Bolinas-Stinson Union
0605580,6,Santa Maria-Bonita
0605610,6,Bonita Unified
0605640,6,Bonny Doon Union Elementary
0605670,6,Bonsall Union Elem
0605700,6,Borrego Springs UNF
0605730,6,Bradley Union Elementary
0605790,6,Brawley Elementary
0605880,6,Brea-Olinda Unified
0605910,6,Brentwood Union Elementary
0606000,6,Bridgeville Elementary
0606030,6,Briggs Elementary
0606060,6,Brisbane Elementary
0606090,6,Brittan Elementary
0606100,6,Browns Elementary
0606270,6,Buckeye Union Elementary
0606330,6,Buellton Union Elementary
0606360,6,Buena Park Elementary
0606390,6,Panama-Buena Vista Union
0606420,6,Buena Vista Elementary
0606450,6,Burbank Unified
0606480,6,Burlingame Elementary
0606510,6,Burnt Ranch Elementary
0606540,6,
0606570,6,Burton Elementary
0606580,6,
0606690,6,Butteville Union Elementary
0606720,6,Buttonwillow Union Elementary
0606750,6,Byron Union Elementary
0606780,6,Cabrillo Unified
0606810,6,Cajon Valley Union
0606870,6,Calaveras Unified
0606900,6,Calexico Unified
0606960,6,Caliente Union Elementary
0606990,6,Calipatria Unified
0607020,6,Calistoga Joint Unified
0607140,6,Cambrian
0607170,6,Camino Union Elementary
0607200,6,Campbell Union
0607260,6,Camptonville Elementary
0607350,6,Canyon Elementary
0607410,6,Capay Joint Union Elementary
0607440,6,Capistrano Unified
0607470,6,Cardiff Elementary
0607500,6,Carlsbad Unified
0607530,6,
0607560,6,Carpinteria Unified
0607680,6,Cascade Union Elementary
0607740,6,Castaic Union
0607770,6,Castle Rock Union Elementary
0607800,6,Castro Valley Unified
0607840,6,Cayucos Elementary
0607900,6,Center Joint Unified
0607950,6,Central Elementary
0607970,6,Central Unified
0607980,6,Central Union Elementary
0608070,6,Anaheim Union High
0608130,6,Ceres Unified
0608190,6,Charter Oak Unified
0608250,6,Chatom Union
0608340,6,Chicago Park Elementary
0608370,6,Chico Unified
0608430,6,Chinese Camp Elementary
0608460,6,Chino Valley Unified
0608520,6,Chowchilla Elementary
0608580,6,Chualar Union
0608610,6,Chula Vista Elementary
0608640,6,Cienega Union Elementary
0608700,6,Cinnabar Elementary
0608730,6,
0608760,6,Claremont Unified
0608850,6,Clay Joint Elementary
0608880,6,Clear Creek Elem
0608970,6,Cloverdale UNF
0609030,6,Clovis Unified
0609070,6,Coachella Valley Unified
0609120,6,Coalinga-Huron Joint UNF
0609240,6,Coffee Creek Elementary
0609270,6,Cold Spring Elementary
0609300,6,Colfax Elementary
0609330,6,College Elementary
0609390,6,Colton Joint Unified
0609450,6,Columbia Elem
0609480,6,
0609510,6,Columbine Elementary
0609570,6,Colusa Unified
0609620,6,Compton Unified
0609640,6,Conejo Valley Unified
0609665,6,
0609690,6,Corcoran Joint UNF
0609780,6,Corning Union Elem
0609850,6,Corona-Norco Unified
0609870,6,Coronado Unified
0609940,6,Cotati-Rohnert Park Unified
0609990,6,Cottonwood Union Elementary
0610050,6,Covina-Valley Unified
0610080,6,Cox Bar Elem
0610230,6,Cuddeback Union Elementary
0610260,6,Culver City Unified
0610290,6,Cupertino Union
0610320,6,Curtis Creek Elem
0610350,6,Cutler-Orosi Joint Unified
0610380,6,
0610440,6,Anaheim Union High
0610620,6,Davis Joint UNF
0610680,6,Death Valley Unified
0610710,6,
0610740,6,San Dieguito Union High
0610770,6,Del Norte County Unified
0610890,6,Delano Union Elementary
0610980,6,Delphic Elementary
0611040,6,
0611100,6,Desert Center Unified
0611110,6,Desert Sands Unified
0611130,6,
0611220,6,Dixie Elementary
0611280,6,Dixon Unified
0611430,6,Douglas City Elementary
0611460,6,Downey Unified
0611490,6,Dry Creek Joint Elementary
0611520,6,Duarte Unified
0611550,6,
0611610,6,Dunham Elementary
0611670,6,Dunsmuir Elementary
0611730,6,Durham Unified
0611760,6,Earlimart Elementary
0611820,6,East Side Union High
0611850,6,East Whittier City Elementary
0611870,6,Eastern Sierra Unified
0611910,6,Eastside Union Elementary
0611940,6,Edison Elementary
0612030,6,El Centro Elementary
0612090,6,El Monte City Elementary
0612150,6,El Nido Elementary
0612180,6,El Rancho UNF
0612210,6,El Segundo Unified
0612330,6,Elk Grove UNF
0612360,6,Elk Hills Elementary
0612420,6,Elkins Elementary
0612600,6,Elverta Joint Elementary
0612630,6,Emery Unified
0612690,6,Empire Union Elementary
0612750,6,San Dieguito Union High
0612810,6,Enterprise Elementary
0612840,6,Escalon Unified
0612880,6,Escondido Union
0612930,6,Esparto Unified
0612960,6,Etiwanda Elementary
0613080,6,Eureka Union
0613140,6,Evergreen Elementary
0613170,6,Evergreen Union
0613200,6,Tulare County Office of Education
0613290,6,Fairfax Elementary
0613360,6,Fairfield-Suisun Unified
0613470,6,Fall River Joint Unified
0613500,6,Fallbrook Union Elementary
0613710,6,Feather Falls Union Elem
0613740,6,Fieldbrook Elem
0613800,6,Fillmore Unified
0613840,6,Firebaugh-Las Deltas Unified
0613860,6,Flournoy Union Elementary
0613890,6,Folsom-Cordova UNF
0613920,6,Fontana Unified
0613980,6,Foresthill Union Elementary
0614010,6,Forestville Union Elementary
0614040,6,
0614070,6,Fort Bragg Unified
0614130,6,Fort Ross Elementary
0614160,6,Fortuna Union Elementary
0614220,6,Fountain Valley Elementary
0614250,6,Fowler Unified
0614340,6,Franklin Elem
0614370,6,Franklin-McKinley Elementary
0614400,6,Fremont Unified
0614490,6,French Gulch-Whiskeytown Elementary
0614520,6,Freshwater Elementary
0614550,6,Fresno Unified
0614580,6,West Fresno Elementary
0614700,6,Fruitvale Elementary
0614730,6,Fullerton Elementary
0614790,6,Galt Joint Union Elementary
0614880,6,Garden Grove Unified
0614910,6,
0614940,6,Garvey Elementary
0614950,6,Gateway UNF
0614970,6,Gazelle Union Elementary
0615000,6,General Shafter Elementary
0615090,6,Gerber Union Elementary
0615150,6,Geyserville Unified
0615180,6,Gilroy Unified
0615240,6,Glendale Unified
0615270,6,Glendora Unified
0615390,6,Gold Oak Union Elementary
0615450,6,Gold Trail Union Elementary
0615480,6,Golden Feather Union Elem
0615510,6,Santa Barbara Secondary
0615600,6,Gorman Elementary
0615690,6,Grant Elem
0615780,6,
0615810,6,Gratton Elementary
0615840,6,Gravenstein Union Elem
0615870,6,Graves Elementary
0615990,6,Green Point Elementary
0616050,6,Greenfield Union
0616080,6,Greenfield Union Elementary
0616110,6,Grenada Elementary
0616230,6,Grossmont Union High
0616260,6,Guadalupe Union Elementary
0616300,6,Cucamonga Elementary
0616320,6,Guerneville Elem
0616323,6,Gustine Unified
0616325,6,Hacienda la Puente Unified
0616410,6,Hamilton Union Elementary
0616470,6,Hanford Elementary
0616530,6,Happy Camp Union Elementary
0616560,6,Happy Valley Elementary
0616570,6,Happy Valley Union Elementary
0616620,6,Harmony Union Elementary
0616650,6,Hart-Ransom Union Elementary
0616680,6,Hawthorne
0616740,6,
0616830,6,Heber Elementary
0616860,6,Helendale Elementary
0616920,6,Hemet Unified
0617040,6,Hermosa Beach City Elementary
0617160,6,Hickman Community Charter
0617190,6,Hillsborough City Elementary
0617220,6,Hilmar Unified
0617340,6,Hollister
0617430,6,Holtville Unified
0617490,6,Santa Barbara Secondary
0617520,6,Hope Elementary
0617580,6,Horicon Elementary
0617620,6,Hornbrook Elem
0617640,6,Hot Springs Elementary
0617760,6,Howell Mountain Elementary
0617850,6,Hueneme Elementary
0617880,6,Hughes-Elizabeth Lakes Union Elementary
0618030,6,Huntington Beach City Elementary
0618120,6,Hydesville Elementary
0618160,6,"Igo, Ono, Platina Union Elementary"
0618210,6,Imperial UNF
0618240,6,Indian Diggings Elementary
0618270,6,
0618390,6,Inglewood Unified
0618510,6,Island Union Elementary
0618660,6,Jacoby Creek Elementary
0618690,6,Jamestown Elementary
0618730,6,Jamul-Dulzura Union Elem
0618780,6,Janesville Union Elementary
0618810,6,Jefferson Elementary
0618840,6,Jefferson Elementary
0618870,6,Jefferson Elementary
0618990,6,John Swett Unified
0619050,6,Johnstonville Elementary
0619110,6,Julian Union High
0619140,6,Julian Union Elementary
0619170,6,Junction City Elementary
0619200,6,Junction Elementary
0619230,6,Junction Elementary
0619260,6,Jurupa UNF
0619320,6,Kelseyville Unified
0619380,6,Kentfield Elementary
0619410,6,Kenwood
0619440,6,Keppel Union Elementary
0619490,6,Kerman Unified
0619590,6,Kernville Union Elem
0619620,6,Keyes Union
0619680,6,King City Union
0619700,6,Kings Canyon Joint Unified
0619740,6,Kings River Union Elementary
0619770,6,
0619800,6,Kingsburg Elementary Charter
0619860,6,Kirkwood Elementary
0619890,6,Kit Carson Union Elementary
0619920,6,Klamath River Union Elementary
0619950,6,Klamath-Trinity Joint Unified
0619980,6,Kneeland Elementary
0620010,6,Knights Ferry Elementary
0620040,6,Knightsen Elementary
0620070,6,Konocti Unified
0620130,6,La Canada Unified
0620160,6,La Grange Elementary
0620190,6,La Habra City Elementary
0620220,6,La Honda-Pescadero Unified
0620250,6,La Mesa-Spring Valley
0620310,6,Lafayette Elementary
0620370,6,Laguna Beach Unified
0620430,6,Laguna Joint Elementary
0620460,6,Pacifica
0620490,6,Lagunita Elementary
0620520,6,Lagunitas Elementary
0620610,6,Lake Elementary
0620640,6,Lake Tahoe Unified
0620670,6,Lakeport Unified
0620700,6,Lakeside Joint
0620730,6,
0620760,6,Lakeside Union Elementary
0620790,6,Lakeside Union Elementary
0620820,6,Lammersville Elementary
0620850,6,Lamont Elementary
0620880,6,Lancaster Elementary
0620910,6,Larkspur
0621000,6,Las Virgenes Unified
0621090,6,Lassen View Union Elementary
0621150,6,Laton Joint UNF
0621180,6,Latrobe
0621210,6,Lawndale Elementary
0621240,6,Le Grand Union Elementary
0621330,6,Lemon Grove
0621360,6,Lemoore Union Elementary
0621420,6,Lennox
0621450,6,
0621480,6,Lewiston Elementary
0621540,6,
0621570,6,Liberty Elementary
0621660,6,Lincoln Elementary
0621690,6,Lincoln Unified
0621810,6,Linden Unified
0621870,6,Lindsay Unified
0621900,6,Linns Valley-Poso Flat Union
0621930,6,Little Lake City Elementary
0621960,6,
0621990,6,Live Oak Elem
0622050,6,Live Oak Unified
0622110,6,Livermore Valley Joint Unified
0622170,6,Livingston Union Elem
0622230,6,Lodi Unified
0622320,6,Loleta Union Elementary
0622350,6,Loma Prieta Joint Union Elementary
0622380,6,Las Lomitas Elementary
0622410,6,Lompoc Unified
0622440,6,Lone Pine Unified
0622500,6,Long Beach Unified
0622560,6,Loomis Union Elementary
0622590,6,Los Alamitos Unified
0622620,6,Los Alamos Elementary
0622650,6,Los Altos Elementary
0622710,6,Los Angeles Unified
0622740,6,Los Banos UNF
0622830,6,Los Gatos Union Elementary
0622860,6,Los Molinos Unified
0622890,6,Los Nietos
0622920,6,Los Olivos Elementary
0622950,6,Lost Hills Union Elementary
0623010,6,Lowell Joint
0623040,6,Lucerne Elementary
0623080,6,Lucia Mar Unified
0623130,6,Luther Burbank
0623160,6,
0623340,6,Madera Unified
0623430,6,Anaheim Union High
0623460,6,Magnolia Union Elementary
0623530,6,Mammoth Unified
0623550,6,Manchester Union Elementary
0623610,6,Manteca Unified
0623670,6,Manton Joint Union Elem
0623700,6,Manzanita Elementary
0623730,6,
0623760,6,Maple Elementary
0623800,6,Marcum-Illinois Union Elementary
0623820,6,Maricopa Unified
0623940,6,Mariposa County Unified
0623970,6,Mark Twain Union Elementary
0624000,6,Mark West Union Elementary
0624030,6,Martinez Unified
0624090,6,Marysville Joint Unified
0624150,6,Maxwell Unified
0624180,6,McCabe Union Elementary
0624210,6,McCloud Union Elementary
0624230,6,McFarland Unified
0624300,6,McKinleyville Union Elementary
0624330,6,McKittrick Elementary
0624360,6,
0624390,6,
0624480,6,Mendocino Unified
0624500,6,Milpitas Unified
0624540,6,Menifee Union Elem
0624570,6,Menlo Park City Elem
0624600,6,Merced City Elementary
0624630,6,Merced River Union Elementary
0624690,6,Meridian Elementary
0624720,6,Mesa Union Elementary
0624750,6,Middletown Unified
0624780,6,Midway Elementary
0624870,6,Mill Valley Elementary
0624900,6,Millbrae Elementary
0624930,6,Millville Elementary
0625020,6,Mineral Elem
0625110,6,
0625130,6,Modesto City Elem
0625190,6,
0625230,6,
0625290,6,Monroe Elementary
0625320,6,Monrovia Unified
0625350,6,Monson-Sultana Joint Union Elementary
0625380,6,Montague Elem
0625410,6,Monte Rio Union Elementary
0625440,6,Montebello Elementary
0625470,6,Montebello Unified
0625500,6,Montecito Union Elementary
0625530,6,Monterey Peninsula Unified
0625650,6,Montgomery Elementary
0625690,6,Moorpark UNF
0625740,6,Moraga Elementary
0625770,6,Moreland
0625800,6,Moreno Valley Unified
0625830,6,Morgan Hill Unified
0625860,6,Morongo Unified
0625980,6,Mother Lode Union Elementary
0626040,6,Mt. Shasta Union Elementary
0626070,6,Mountain Elem
0626100,6,Mountain Empire Unified
0626130,6,Mountain House Elementary
0626190,6,Mountain View Elementary
0626220,6,Mountain View Elementary
0626280,6,Mountain View Whisman
0626340,6,Mt. Baldy Joint Elementary
0626370,6,Mt. Diablo Unified
0626400,6,Mt. Pleasant Elem
0626430,6,Mulberry Elementary
0626460,6,Mupu Elementary
0626490,6,Muroc Joint Unified
0626640,6,Napa Valley Unified
0626670,6,National Elementary
0626760,6,Needles Unified
0626820,6,Nevada City Elementary
0626910,6,New Haven Unified
0626970,6,New Hope Elementary
0627030,6,New Jerusalem Elementary
0627040,6,Mountain Union Elementary
0627060,6,
0627120,6,Newcastle Elem
0627180,6,Newhall
0627200,6,Newman-Crows Landing Unified
0627240,6,Newport-Mesa Unified
0627300,6,Nicasio
0627450,6,
0627480,6,North County Joint Union Elementary
0627510,6,North Cow Creek Elementary
0627590,6,North Monterey County Unified
0627690,6,Norwalk-La Mirada Unified
0627720,6,Novato Unified
0627750,6,
0627780,6,Nuview Union
0627810,6,Oak Grove Elementary
0627840,6,Oak Grove Union Elementary
0627850,6,Oak Park Unified
0627870,6,Oak Run Elementary
0627900,6,Oak Valley Union Elementary
0627930,6,Oak View Union Elementary
0628050,6,Oakland Unified
0628080,6,Oakley Union Elementary
0628140,6,Ocean View
0628170,6,Ocean View
0628250,6,Oceanside Unified
0628270,6,Ojai Unified
0628320,6,Old Adobe Union
0628470,6,Ontario-Montclair
0628530,6,Orange Center
0628650,6,Orange Unified
0628680,6,Orchard Elementary
0628710,6,Orcutt Union Elementary
0628830,6,Orick Elementary
0628860,6,Orinda Union Elementary
0628950,6,
0629100,6,Oroville City Elementary
0629160,6,Outside Creek Elementary
0629190,6,
0629220,6,Oxnard
0629270,6,Oxnard Union High
0629280,6,Pacheco Union Elementary
0629340,6,Pacific Elementary
0629370,6,Pacific Grove Unified
0629400,6,Pacific Union Elementary
0629430,6,Pacific Union Elementary
0629490,6,Pajaro Valley Unified
0629540,6,Palermo Union Elementary
0629550,6,Palm Springs UNF
0629580,6,Palmdale Elem
0629610,6,Palo Alto Unified
0629640,6,Palo Verde Unified
0629670,6,Palo Verde Union Elementary
0629700,6,Palos Verdes Peninsula Unified
0629770,6,
0629790,6,Paradise Elementary
0629820,6,Paradise Unified
0629850,6,Paramount Unified
0629910,6,Parlier Unified
0629940,6,Pasadena Unified
0630030,6,Patterson Joint Unified
0630090,6,Peninsula Union
0630180,6,
0630210,6,Perris Union High
0630230,6,Petaluma City Elementary
0630250,6,Petaluma Joint Union High
0630330,6,Piedmont City Unified
0630360,6,Pierce Joint Unified
0630390,6,Pine Ridge Elementary
0630450,6,Piner-Olivet Union Elementary
0630480,6,Pioneer Union Elementary
0630510,6,Pioneer Union Elem
0630520,6,Pioneer Union Elementary
0630600,6,Pittsburg Unified
0630630,6,Pixley Union Elementary
0630660,6,Placentia-Yorba Linda Unified
0630720,6,Placer Hills Union Elementary
0630780,6,Placerville Union Elementary
0630810,6,Plainsburg Union Elementary
0630840,6,Planada Elementary
0630870,6,Plaza Elementary
0630900,6,Pleasant Grove Joint Union
0630930,6,Pleasant Ridge Union Elem
0630960,6,Pleasant Valley Elementary
0630990,6,Pleasant Valley
0631020,6,Pleasant Valley Joint Union Elementary
0631050,6,Pleasant View Elementary
0631140,6,Plum Valley Elementary
0631170,6,Plumas Unified
0631180,6,Plumas Lake Elem
0631290,6,Pollock Pines Elementary
0631320,6,Pomona Unified
0631350,6,Pond Union Elementary
0631380,6,Pope Valley Union Elementary
0631400,6,Potter Valley Community Unified
0631470,6,Portola Valley Elementary
0631530,6,Poway Unified
0631620,6,Princeton Joint Unified
0631680,6,Raisin City Elem
0631710,6,Ramona City Unified
0631740,6,Rancho Santa Fe Elementary
0631830,6,Ravendale-Termo Elementary
0631860,6,Ravenswood City Elementary
0631920,6,Raymond-Knowles Union Elementary
0631950,6,
0631980,6,Red Bluff Union Elementary
0632040,6,Redding Elementary
0632070,6,Redlands Unified
0632130,6,Redwood City Elementary
0632160,6,Reed Union Elem
0632250,6,Reeds Creek Elementary
0632270,6,Reef-Sunset Unified
0632310,6,Rescue Union Elementary
0632340,6,
0632370,6,Rialto Unified
0632400,6,
0632430,6,
0632520,6,Richmond Elementary
0632550,6,West Contra Costa Unified
0632610,6,Rim of the World Unified
0632640,6,Rincon Valley Union Elementary
0632710,6,Rio Bravo-Greeley Union Elementary
